CLASE ACCIDENTE,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIOS-CORREGIMIENTO- VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CODIGO,CONDICION DE LA VICTIMA,GRAVEDAD,EDAD,GENERO,LESIONADOS Y MUERTOS,CLINICA,CLASE VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA
HERIDOS,05/08/2022 12:00:00 AM,"2,022",1899-12-31T12:30:00.000,TARDE,DOMINGO,ZAMORANO,CALLE 67 CARRERA 31,URBANA,TECNICO,,,REALIZAR MANIOBRAS PELIGROSAS,157,MOTOCICLISTA,CHOQUE,18,MASCULINO,LESIONADO,IPS POSITIVA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA
HERIDOS,05/08/2022 12:00:00 AM,"2,022",1899-12-31T12:30:00.000,TARDE,DOMINGO,ZAMORANO,CALLE 67 CARRERA 31,URBANA,TECNICO,,,REALIZAR MANIOBRAS PELIGROSAS,157,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,3,MASCULINO,LESIONADO,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
HERIDOS,05/08/2022 12:00:00 AM,"2,022",1899-12-31T12:30:00.000,TARDE,DOMINGO,ZAMORANO,CALLE 67 CARRERA 31,URBANA,TECNICO,,,REALIZAR MANIOBRAS PELIGROSAS,157,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,12,FEMENINA,LESIONADO,IPS POSITIVA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
DAÑOS,05/08/2022 12:00:00 AM,"2,022",1899-12-31T14:05:00.000,TARDE,DOMINGO,AEROPUERTO,CONDOR 11,RURAL,TECNICO,3.53549,-76.38908,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,26,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA
DAÑOS,05/08/2022 12:00:00 AM,"2,022",1899-12-31T14:05:00.000,TARDE,DOMINGO,AEROPUERTO,CONDOR 11,RURAL,TECNICO,3.53549,-76.38908,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,61,FEMENINA,NO APLICA,NO APLICA,CAMIONETA,NISSAN,CALI,PARTICULAR,NO APLICA
HERIDOS,05/09/2022 12:00:00 AM,"2,022",1899-12-31T12:45:00.000,TARDE,LUNES,URIBE,CALLE 34 CARRERA 22,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,45,MASCULINO,NO APLICA,NO APLICA,BUS,FORD,YUMBO,PUBLICO,COODETRANS PALMIRA
HERIDOS,05/09/2022 12:00:00 AM,"2,022",1899-12-31T12:45:00.000,TARDE,LUNES,URIBE,CALLE 34 CARRERA 22,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145,MOTOCICLISTA,CHOQUE,47,FEMENINA,LESIONADO,PALMIRA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA
DAÑOS,05/09/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,LUNES,ZAMORANO,CARRER 28 CALLE 65 -66,URBANA,TECNICO,,,POR ESTABLECER,157,NO APLICA,CHOQUE,31,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA
DAÑOS,05/09/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,LUNES,ZAMORANO,CARRER 28 CALLE 65 -66,URBANA,TECNICO,,,POR ESTABLECER,157,NO APLICA,CHOQUE,69,MASCULINO,NO APLICA,NO APLICA,CAMION,DODGE,CARTAGO,PUBLICO,NO APLICA
DAÑOS,05/09/2022 12:00:00 AM,"2,022",1899-12-31T19:40:00.000,NOCHE,LUNES,CENTRO POBLAO ROZO,CALLE 10 CARRERA 11,URBANA,TECNICO,,,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE,49,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,05/09/2022 12:00:00 AM,"2,022",1899-12-31T19:40:00.000,NOCHE,LUNES,CENTRO POBLAO ROZO,CALLE 10 CARRERA 11,URBANA,TECNICO,,,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE,38,MASCULINO,NO APLICA,NO APLICA,CAMION,FRUGHTINER,CUNDINAMARCA,PUBLICO,NO APLICA
HERIDOS,05/09/2022 12:00:00 AM,"2,022",1899-12-31T21:40:00.000,NOCHE,LUNES,SAN PEDRO,CARRER 19 CALLE 38-26,URBANA,TECNICO,,,PONER EN MARCHA VEHICULO SIN PRECAUCION,143,MOTOCICLISTA,CHOQUE,35,MASCULINO,LESIONADO,RAUL,MOTO,SUZUKI,LA VIRGINIA,PARTICULAR,NO APLICA
HERIDOS,05/09/2022 12:00:00 AM,"2,022",1899-12-31T21:40:00.000,NOCHE,LUNES,SAN PEDRO,CARRER 19 CALLE 38-26,URBANA,TECNICO,,,PONER EN MARCHA VEHICULO SIN PRECAUCION,143,NO APLICA,CHOQUE,51,FEMENINA,NO APLICA,NO APLICA,CAMIONETA,MITSUBISHI,BOGOTA,PARTICULAR,NO APLICA
HERIDOS,05/10/2022 12:00:00 AM,"2,022",1899-12-31T09:45:00.000,MAÑANA,MARTES,SEMBRADOR,CALLE 23 CARRERA 23,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145,MOTOCICLISTA,CHOQUE,45,FEMENINA,LESIONADO,PALMIRA,MOTO,VICTORY,FLORIDA,PARTICULAR,NO APLICA
HERIDOS,05/10/2022 12:00:00 AM,"2,022",1899-12-31T09:45:00.000,MAÑANA,MARTES,SEMBRADOR,CALLE 23 CARRERA 23,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145,MOTOCICLISTA,CHOQUE,21,MASCULINO,LESIONADO,PALMIRA,MOTO,AKT,PALMIRA,PARTICULAR,NO APLICA
HERIDOS,05/10/2022 12:00:00 AM,"2,022",1899-12-31T12:22:00.000,TARDE,MARTES,VIA PALMIRA CANDELARIA,HOTEL LAS VICTORIAS,URBANA,TECNICO,,,GIRAR BRUSCAMENTE,122,CICLISTA,CHOQUE,28,FEMENINA,LESIONADO,IPS POSITIVA,BICICLETA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA
HERIDOS,05/10/2022 12:00:00 AM,"2,022",1899-12-31T12:22:00.000,TARDE,MARTES,VIA PALMIRA CANDELARIA,HOTEL LAS VICTORIAS,URBANA,TECNICO,,,GIRAR BRUSCAMENTE,122,NO APLICA,CHOQUE,24,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,ARMENIA,PARTICULAR,NO APLICA
HERIDOS,05/10/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,MARTES,SEMBRADOR,CARRRA 17 CALLE 27,URBANA,TECNICO,,,DESOBEDESER SEÑAL,112,MOTOCICLISTA,CHOQUE,54,FEMENINA,LESIONADO,PALMA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA
HERIDOS,05/10/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,MARTES,SEMBRADOR,CARRRA 17 CALLE 27,URBANA,TECNICO,,,DESOBEDESER SEÑAL,112,NO APLICA,CHOQUE,38,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,RENAULT,GUACARI,PARTICULAR,NO APLICA
HERIDOS,05/10/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,MARTES,SEMBRADOR,CARRRA 17 CALLE 27,URBANA,TECNICO,,,DESOBEDESER SEÑAL,112,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,12,FEMENINA,LESIONADO,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
HERIDOS,05/10/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,MARTES,COLOMBINA,CALLE 28 CARRERA 13,URBANA,TECNICO,,,DESOBEDESER SEÑAL,112,MOTOCICLISTA,CHOQUE,30,MASCULINO,LESIONADO,PALMIRA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA
HERIDOS,05/10/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,MARTES,COLOMBINA,CALLE 28 CARRERA 13,URBANA,TECNICO,,,DESOBEDESER SEÑAL,112,NO APLICA,CHOQUE,60,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,CALI,PARTICULAR,NO APLICA
HERIDOS,05/10/2022 12:00:00 AM,"2,022",1899-12-31T22:30:00.000,NOCHE,MARTES,RICON DEL BOSQUE,CALLE 31 CARRERA 9,URBANA,TECNICO,,,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE,62,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,JAC,PALMIRA,PUBLICO,NO APLICA
HERIDOS,05/10/2022 12:00:00 AM,"2,022",1899-12-31T22:30:00.000,NOCHE,MARTES,RICON DEL BOSQUE,CALLE 31 CARRERA 9,URBANA,TECNICO,,,REVERSO IMPRUDENTE,134,MOTOCICLISTA,CHOQUE,20,MASCULINO,LESIONADO,PALMIRA,MOTO,AKT,CALI,PARTICULAR,NO APLICA
HERIDOS,05/10/2022 12:00:00 AM,"2,022",1899-12-31T22:30:00.000,NOCHE,MARTES,RICON DEL BOSQUE,CALLE 31 CARRERA 9,URBANA,TECNICO,,,REVERSO IMPRUDENTE,134,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,20,FEMENINA,LESIONADO,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
DAÑOS,05/12/2022 12:00:00 AM,"2,022",1899-12-31T16:20:00.000,TARDE,JUEVES,SANTA RITA,CARRERA 28 CALLE 333-19,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,32,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,VOLKWAGEN,FUNZA,PARTICULAR,NO APLICA
DAÑOS,05/12/2022 12:00:00 AM,"2,022",1899-12-31T16:20:00.000,TARDE,JUEVES,SANTA RITA,CARRERA 28 CALLE 333-19,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,36,MASCULINO,NO APLICA,NO APLICA,MICROBUS,CHEVROLET,PALMIRA,PUBLICO,MONTEBELLO
HERIDOS,05/12/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,JUEVES,LAS PALMERA,CALLE 36 CARRERA 1-94,URBANA,TECNICO,,,INVADIR CARRIL SENTIDO CONTRARIO,157,NO APLICA,CHOQUE,42,MASCULINO,NO APLICA,NO APLICA,MOTO,HOND,GUACARI,PARTICULAR,NO APLICA
HERIDOS,05/12/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,JUEVES,LAS PALMERA,CALLE 36 CARRERA 1-94,URBANA,TECNICO,,,INVADIR CARRIL SENTIDO CONTRARIO,157,MOTOCICLISTA,CHOQUE,18,MASCULINO,LESIONADO,PALMIRA,MOTO,SUZUKI,CARTAGO,PARTICULAR,NO APLICA
HERIDOS,05/12/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,JUEVES,LAS PALMERA,CALLE 36 CARRERA 1-94,URBANA,TECNICO,,,INVADIR CARRIL SENTIDO CONTRARIO,157,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,6,FEMENINA,LESIONADO,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
HERIDOS,05/12/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,JUEVES,LAS PALMERA,CALLE 36 CARRERA 1-94,URBANA,TECNICO,,,INVADIR CARRIL SENTIDO CONTRARIO,157,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,6,FEMENINA,LESIONADO,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
HERIDOS,05/13/2022 12:00:00 AM,"2,022",1899-12-31T05:30:00.000,MADRUGADA,VIERNES,BARRIO NUEVO,CALLE 22 CARRERA 30,URBANA,TECNICO,,,TRANSITAR EN CONTRA VIA,127,MOTOCICLISTA,CHOQUE,31,FEMENINA,LESIONADO,PALMIRA,MOTO,VICTORY,PALMIRA,PARTICULAR,NO APLICA
HERIDOS,05/13/2022 12:00:00 AM,"2,022",1899-12-31T05:30:00.000,MADRUGADA,VIERNES,BARRIO NUEVO,CALLE 22 CARRERA 30,URBANA,TECNICO,,,TRANSITAR EN CONTRA VIA,127,CICLISTA,CHOQUE,36,MASCULINO,LESIONADO,PALMIRA,BICICLIETA,TREK,NO APLICA,PARTICULAR,NO APLICA
HERIDOS,05/13/2022 12:00:00 AM,"2,022",1899-12-31T17:20:00.000,TARDE,VIERNES,BARRIO NUEVO,CARRERA 33A CALLE 20,URBANA,TECNICO,,,RECOGER PASAJEROS Y DEJAR EN SITIO DISTINTO,128,NO APLICA,CHOQUE,40,MASCULINO,NO APLICA,NO APLICA,BUS,HINO,GUACARI,PUBLICO,NO APLICA
HERIDOS,05/13/2022 12:00:00 AM,"2,022",1899-12-31T17:20:00.000,TARDE,VIERNES,BARRIO NUEVO,CARRERA 33A CALLE 20,URBANA,TECNICO,,,RECOGER PASAJEROS Y DEJAR EN SITIO DISTINTO,128,MOTOCICLISTA,CHOQUE,65,MASCULINO,LESIONADO,PALMIRA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,05/14/2022 12:00:00 AM,"2,022",1899-12-31T14:10:00.000,TARDE,SABADO,INDUSTRIA,CALLE 42 CARRERA 35,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,56,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PUBLICO,COOTRANSPAL
DAÑOS,05/14/2022 12:00:00 AM,"2,022",1899-12-31T14:10:00.000,TARDE,SABADO,INDUSTRIA,CALLE 42 CARRERA 35,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,21,FEMENINA,NO APLICA,NO APLICA,CAMIONETA,RENAULT,CALI,PARTICULAR,NO APLICA
HERIDOS,05/14/2022 12:00:00 AM,"2,022",1899-12-31T16:00:00.000,TARDE,SABADO,LOS PINOS,CALE 42 CARRERA 26-15,URBANA,TECNICO,,,MANIOBRAS PELIGROSAS,157,MOTOCICLISTA,CHOQUE,55,MASCULINO,LESIONADO,IPS POSITIVA,MOTO,AKT,FLORIDA,PARTICULAR,NO APLICA
HERIDOS,05/14/2022 12:00:00 AM,"2,022",1899-12-31T16:00:00.000,TARDE,SABADO,LOS PINOS,CALE 42 CARRERA 26-15,URBANA,TECNICO,,,MANIOBRAS PELIGROSAS,157,MOTOCICLISTA,CHOQUE,19,MASCULINO,LESIONADO,IPS POSITIVA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA
HERIDOS,05/14/2022 12:00:00 AM,"2,022",1899-12-31T16:00:00.000,TARDE,SABADO,LOS PINOS,CALE 42 CARRERA 26-15,URBANA,TECNICO,,,MANIOBRAS PELIGROSAS,157,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,50,FEMENINA,LESIONADO,IPS POSITIVA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
DAÑOS,05/14/2022 12:00:00 AM,"2,022",1899-12-31T15:40:00.000,TARDE,SABADO,BERLIN,CALLE 42 CARRERA 31-80,URBANA,TECNICO,,,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE,34,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,05/14/2022 12:00:00 AM,"2,022",1899-12-31T15:40:00.000,TARDE,SABADO,BERLIN,CALLE 42 CARRERA 31-80,URBANA,TECNICO,,,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE,47,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,PRADERA,PARTICULAR,NO APLICA
DAÑOS,05/15/2022 12:00:00 AM,"2,022",1899-12-31T17:35:00.000,TARDE,DOMINGO,SAN ISABEL,CARRERA 28 CALLE 44-205,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,45,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,CALI,PARTICULAR,NO APLICA
DAÑOS,05/15/2022 12:00:00 AM,"2,022",1899-12-31T17:35:00.000,TARDE,DOMINGO,SAN ISABEL,CARRERA 28 CALLE 44-205,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,49,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,SUZUKI,CALI,PARTICULAR,NO APLICA
DAÑOS,05/15/2022 12:00:00 AM,"2,022",1899-12-31T17:35:00.000,TARDE,DOMINGO,SAN ISABEL,CARRERA 28 CALLE 44-205,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,45,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA
DAÑOS,05/15/2022 12:00:00 AM,"2,022",1899-12-31T19:50:00.000,NOCHE,DOMINGO,ITALIA,CARRERA 24 CALLE 6-87,URBANA,TECNICO,,,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,42,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,05/15/2022 12:00:00 AM,"2,022",1899-12-31T19:50:00.000,NOCHE,DOMINGO,ITALIA,CARRERA 24 CALLE 6-87,URBANA,TECNICO,,,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,60,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,MITSUBISHI,ZIPAQUIRA,PARTICULAR,NO APLICA
HERIDOS,05/15/2022 12:00:00 AM,"2,022",1899-12-31T23:05:00.000,NOCHE,DOMINGO,CAMPESTRE,CALLE 42 CARRERA 6-03,URBANA,TECNICO,,,IMPERICIA EN EL MANEJO,139,NO APLICA,CHOQUE,43,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA
HERIDOS,05/15/2022 12:00:00 AM,"2,022",1899-12-31T23:05:00.000,NOCHE,DOMINGO,CAMPESTRE,CALLE 42 CARRERA 6-03,URBANA,TECNICO,,,IMPERICIA EN EL MANEJO,139,MOTOCICLISTA,CHOQUE,35,MASCULINO,LESIONADO,PALMA,MOTO,SUZUKI,CALI,PARTICULAR,NO APLICA
DAÑOS,05/16/2022 12:00:00 AM,"2,022",1899-12-31T04:50:00.000,MADRUGADA,LUNES,CENTRO,CALLE 31 CARRERA 32,URBANA,TECNICO,,,SEMAFORO EN ROJO,142,NO APLICA,CHOQUE,52,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,FLORIDA BLANCA,PARTICULAR,NO APLICA
DAÑOS,05/16/2022 12:00:00 AM,"2,022",1899-12-31T04:50:00.000,MADRUGADA,LUNES,CENTRO,CALLE 31 CARRERA 32,URBANA,TECNICO,,,SEMAFORO EN ROJO,142,NO APLICA,CHOQUE,22,MASCULINO,NO APLICA,NO APLICA,MOTO,YAMAHA,BOGOTA,PARTICULAR,NO APLICA
DAÑOS,05/14/2022 12:00:00 AM,"2,022",1899-12-31T21:00:00.000,NOCHE,SABADO,VERSALLES,CALLE 42 CARRERA 28,URBANA,TECNICO,,,MAL USO DEL CARRIL,157,NO APLICA,CHOQUE,58,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,05/14/2022 12:00:00 AM,"2,022",1899-12-31T21:00:00.000,NOCHE,SABADO,VERSALLES,CALLE 42 CARRERA 28,URBANA,TECNICO,,,MAL USO DEL CARRIL,157,NO APLICA,CHOQUE,54,MASCULINO,NO APLICA,NO APLICA,CAMION,FORD,ZARZAL,PUBLICO,NO APLICA
DAÑOS,05/16/2022 12:00:00 AM,"2,022",1899-12-31T14:40:00.000,TARDE,LUNES,VERSALLES,CALLE 42 CARRERA 30,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,21,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,05/16/2022 12:00:00 AM,"2,022",1899-12-31T14:40:00.000,TARDE,LUNES,VERSALLES,CALLE 42 CARRERA 30,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,36,MASCULINO,NO APLICA,NO APLICA,MOTO,SUZUKI,FLORIDA,PARTICULAR,NO APLICA
DAÑOS,05/16/2022 12:00:00 AM,"2,022",1899-12-31T16:20:00.000,TARDE,LUNES,BERLIN,CALLE 44 CARRERA 30,URBANA,TECNICO,,,DESOBEDESER SEÑAL,112,NO APLICA,CHOQUE,65,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,FORD,CALI,PARTICULAR,NO APLICA
DAÑOS,05/16/2022 12:00:00 AM,"2,022",1899-12-31T16:20:00.000,TARDE,LUNES,BERLIN,CALLE 44 CARRERA 30,URBANA,TECNICO,,,DESOBEDESER SEÑAL,112,NO APLICA,CHOQUE,25,MASCULINO,NO APLICA,NO APLICA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA
HERIDOS,05/16/2022 12:00:00 AM,"2,022",1899-12-31T07:10:00.000,MAÑANA,LUNES,OBRERO,CALLE 36 CARRERA 26,URBANA,TECNICO,,,DESOBEDESER SEÑAL,112,MOTOCICLISTA,CHOQUE,45,MASCULINO,LESIONADO,PALMIRA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA
HERIDOS,05/16/2022 12:00:00 AM,"2,022",1899-12-31T07:10:00.000,MAÑANA,LUNES,OBRERO,CALLE 36 CARRERA 26,URBANA,TECNICO,,,DESOBEDESER SEÑAL,112,MOTOCICLISTA,CHOQUE,21,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,05/17/2022 12:00:00 AM,"2,022",1899-12-31T20:20:00.000,NOCHE,MARTES,OLIMPICO,CALLE 25 CARRERA 41,URBANA,TECNICO,,,NO RESPETAR PRELACION,123,NO APLICA,CHOQUE,19,MASCULINO,NO APLICA,NO APLICA,MOTO,KTM,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,05/17/2022 12:00:00 AM,"2,022",1899-12-31T20:20:00.000,NOCHE,MARTES,OLIMPICO,CALLE 25 CARRERA 41,URBANA,TECNICO,,,NO RESPETAR PRELACION,123,NO APLICA,CHOQUE,38,MASCULINO,NO APLICA,NO APLICA,MOTO,AUTECO,ARMENIA,PARTICULAR,NO APLICA
DAÑOS,05/18/2022 12:00:00 AM,"2,022",1899-12-31T06:20:00.000,MAÑANA,MIERCOLES,PRADO,CALLE 42 CARRERA 43 -44,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,45,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,NISSAN,CALI,PARTICULAR,NO APLICA
DAÑOS,05/18/2022 12:00:00 AM,"2,022",1899-12-31T06:20:00.000,MAÑANA,MIERCOLES,PRADO,CALLE 42 CARRERA 43 -44,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,49,MASCULINO,NO APLICA,NO APLICA,CAMION,JAC,CALI,PARTICULAR,NO APLICA
DAÑOS,05/18/2022 12:00:00 AM,"2,022",1899-12-31T07:00:00.000,MAÑANA,MIERCOLES,DANUBIO,CALLE 33 CARRERA 19,URBANA,TECNICO,,,ADELANTAR POR LA DERECHA,102,NO APLICA,CHOQUE,26,MASCULINO,NO APLICA,NO APLICA,VOLQUETA,FORD,CALI,PARTICULAR,NO APLICA
DAÑOS,05/18/2022 12:00:00 AM,"2,022",1899-12-31T07:00:00.000,MAÑANA,MIERCOLES,DANUBIO,CALLE 33 CARRERA 19,URBANA,TECNICO,,,ADELANTAR POR LA DERECHA,102,NO APLICA,CHOQUE,25,MASCULINO,NO APLICA,NO APLICA,MOTO,SUZUKI,JAMUNDI,PARTICULAR,NO APLICA
DAÑOS,05/18/2022 12:00:00 AM,"2,022",1899-12-31T09:30:00.000,MAÑANA,MIERCOLES,ZAMORANO,CARRERA 28 CALLE 69C,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,48,MASCULINO,NO APLICA,NO APLICA,MICROBUS,CHEVROLET,ELCERRITO,PUBLICO,EXPRESO EL CERRITO
DAÑOS,05/18/2022 12:00:00 AM,"2,022",1899-12-31T09:30:00.000,MAÑANA,MIERCOLES,ZAMORANO,CARRERA 28 CALLE 69C,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,25,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA
MUERTO,05/18/2022 12:00:00 AM,"2,022",1899-12-31T09:00:00.000,MAÑANA,MIERCOLES,BARRIO NUEVO,CARRERA 30 CALLE 20,URBANA,TECNICO,,,DESOBEDESER SEÑAL,112,NO APLICA,CHOQUE,59,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA
MUERTO,05/18/2022 12:00:00 AM,"2,022",1899-12-31T09:00:00.000,MAÑANA,MIERCOLES,BARRIO NUEVO,CARRERA 30 CALLE 20,URBANA,TECNICO,,,DESOBEDESER SEÑAL,112,MOTOCICLISTA,CHOQUE,72,MASCULINO,MUERTO,NO APLICA,MOTO,YAMAHA,PALMIRA,PARTICULAR,NO APLICA
MUERTO,05/18/2022 12:00:00 AM,"2,022",1899-12-31T09:00:00.000,MAÑANA,MIERCOLES,BARRIO NUEVO,CARRERA 30 CALLE 20,URBANA,TECNICO,,,DESOBEDESER SEÑAL,112,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,66,FEMENINA,LESIONADO,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
HERIDOS,05/18/2022 12:00:00 AM,"2,022",1899-12-31T16:00:00.000,TARDE,MIERCOLES,CHAPINERO SUR,CARRERA 32 DIAGONAL 4,URBANA,TECNICO,,,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,62,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,GUACARI,PARTICULAR,NO APLICA
HERIDOS,05/18/2022 12:00:00 AM,"2,022",1899-12-31T16:00:00.000,TARDE,MIERCOLES,CHAPINERO SUR,CARRERA 32 DIAGONAL 4,URBANA,TECNICO,,,NO ESTAR PENDIENTE DE LA VIA,157,MOTOCICLISTA,CHOQUE,18,MASCULINO,LESIONADO,PALMIRA,MOTO,YAMAHA,ROLDANILLO,PARTICULAR,NO APLICA
HERIDOS,05/19/2022 12:00:00 AM,"2,022",1899-12-31T06:30:00.000,MAÑANA,JUEVES,ESTONIA,CARRERA 32 CALLE 44,URBANA,TECNICO,,,DESOBEDESER SEÑAL,112,MOTOCICLISTA,CHOQUE,32,MASCULINO,LESIONADO,PALMA,MOTO,KIMCO,PRADERA,PARTICULAR,NO APLICA
